Iteration,Inlet Monitor Point Temperature (°C),Outlet Monitor Point Temperature (°C),TPU Monitor Point Temperature (°C),VRM 1 Monitor Point Temperature (°C),VRM 2 Monitor Point Temperature (°C),VRM 3 Monitor Point Temperature (°C),VRM 4 Monitor Point Temperature (°C),HBM 1 Monitor Point Temperature (°C),HBM 2 Monitor Point Temperature (°C),HBM 3 Monitor Point Temperature (°C),HBM 4 Monitor Point Temperature (°C),HBM 5 Monitor Point Temperature (°C),HBM 6 Monitor Point Temperature (°C),HBM 7 Monitor Point Temperature (°C),HBM 8 Monitor Point Temperature (°C),Inlet Monitor Point Pressure (N/m2),Outlet Monitor Point Pressure (N/m2)
93,35.0,47.933933286841985,166.82200980580637,293.4592034224228,288.1794118834899,288.1323009525892,285.36921610668105,143.45448937569688,142.98337099194126,148.7882120851573,148.7223342537997,145.41069994129717,144.5410471135757,152.82427428020432,153.1147782112392,34580.87907078324,12126.67769685075
94,35.0,47.95234661172996,167.03414513555774,293.857348069204,288.5683325440007,288.519683578471,285.75107137664054,143.63406424498876,143.16254763268782,148.97620885495698,148.91052802712002,145.59432323293842,144.7236867947817,153.01937443409147,153.3105988351447,34594.36730765495,12121.872749662096
95,35.0,47.97015173723568,167.23917940918028,294.24215730434366,288.9442269473282,288.89409149649407,286.12013719560065,143.80762936631538,143.33572787264103,149.15791360532944,149.09242317817188,145.7718010882274,144.9002140066784,153.20794448896237,153.4998652125004,34607.412416174826,12117.237795091636
96,35.0,47.987383806662066,167.43736538691093,294.6140928409915,289.30754644488974,289.25597433033,286.4768569780969,143.9754009232347,143.50312744801016,149.33355198054494,149.26824557252883,145.94335423850313,145.0708483756694,153.39021806864892,153.68281177647563,34620.04400706543,12112.781894277885
97,35.0,48.00407530842085,167.6289458803674,294.973599440337,289.65872578342976,289.6057651568852,286.8216578000077,144.13758637660277,143.66495338729615,149.5033405850833,149.43821202855653,146.1091945399776,145.23580069006485,153.5664194897466,153.85966362587726,34632.289221590116,12108.512327647406
98,35.0,48.02025587879816,167.81415379977338,295.321105193561,289.9981833753317,289.9438807746719,287.1549506599496,144.29438447071038,143.82140401692564,149.66748700039798,149.60253033442578,146.26952498498127,145.39527291008542,153.73676378734257,154.03063655178698,34644.172528103634,12104.434368381131
99,35.0,48.03595217611544,167.99321226438502,295.6570218591208,290.32632162465376,290.2707220279684,287.4771307966966,144.44598530399864,143.97266903148085,149.8261898659033,149.7613993293397,146.424539777616,145.54945824231584,153.90145680466603,154.19593712809046,34655.71559020626,12100.551128257925
100,35.0,48.051187826433875,168.16633477654244,295.9817452560584,290.6435273095642,290.5866741874409,287.788578063287,144.59257046473024,144.11892962890144,149.97963902457275,149.91500904936441,146.5744244741984,145.69854127898873,154.06069534705983,154.3557628662978,34666.93720664293,12096.86347599084
101,35.0,48.065983438938105,168.33372545774736,296.2956557119847,290.95017201981733,290.8921073858678,288.08965735645006,144.73431322997308,144.26035870901453,150.12801573151717,150.06354093623168,146.7193561868557,145.8426982004598,154.2146673986508,154.51030243303518,34677.85332107605,12093.370026159875
102,35.0,48.08035668728595,168.4955793433094,296.5991185625308,291.24661264604885,291.1873771057415,288.3807190981227,144.87137882439632,144.39712113189222,150.2714929220537,150.20716810562467,146.859503846779,145.98209703737842,154.36355239823996,154.65973592672793,34688.47709801261,12090.067194997351
103,35.0,48.094322451569006,168.65208273045474,296.89248469739744,291.5331919160096,291.4728247138651,288.66209976416394,145.00392473372975,144.52937403088723,150.41023553412728,150.34605566980912,146.99502852199103,146.11689798740827,154.507521569283,154.8042352083479,34698.81905952365,12086.949317640903
104,35.0,48.1078930141265,168.80341357337855,297.17609114671336,291.81023897143734,291.748778036643,288.93412245396047,145.13210106632874,144.6572671737882,150.54440087853723,150.48036110806262,147.1260837830746,146.24725377994446,154.6467382974226,154.9439642796867,34708.88727599286,12084.00882006791
105,35.0,48.12107830131915,168.94974191757967,297.4502617002643,292.07806997811696,292.01555196861165,289.1970974934637,145.2560509551436,144.78094336439335,150.67413904927815,150.61023467721114,147.25281610916616,146.3733100811294,154.7813585478899,155.07907970147335,34718.68760299483,12081.236437790229
106,35.0,48.133886162515786,169.09123036495419,297.7153075512845,292.33698876081047,292.2734491058923,289.45132306333215,145.37591099153246,144.90053887594067,150.79959336544354,150.7358198537222,147.37536532565815,146.4952059306099,154.91153131423275,155.20973104279454,34728.22395555023,12078.621472535306
107,35.0,48.14632267698301,169.22803456055422,297.971527955923,292.58728745415925,292.52276039566533,289.69708584327356,145.49181168178825,145.01618390726512,150.92090083557252,150.85725379823415,147.49386506448457,146.61307420090975,155.03739908925724,155.33606135270543,34737.498610442504,12076.152077577739
108,35.0,48.15839247909438,169.36030369163802,298.2192108992135,292.82924716037644,292.7637657924818,289.93466166339687,145.60387791696962,145.1280030522723,151.03819263503826,150.97466783312177,147.60844323758508,146.72704207001115,155.15909834879108,155.4582076446392,34746.512527007464,12073.815562113174
109,35.0,48.170099092284836,169.48818098963832,298.4586337583679,293.0631386045402,292.9967349122238,290.1643161533779,145.71222944663006,145.23611577332215,151.1515945870814,151.0881879237002,147.7192225141453,146.83723149774167,155.27676003887734,155.5763013842259,34755.2656768162,12071.59870507552
110,35.0,48.181445262449216,169.61180422594416,298.6900639544759,293.289222778562,293.2219276747826,290.386305380505,145.81698134730635,145.3406368693836,151.2612276383581,151.1979351539383,147.8263207924786,146.94375969683196,155.390510057277,155.6904689713987,34763.75737294524,12069.488069073363
111,35.0,48.1924332820014,169.73130619290023,298.9137595841966,293.50775156540544,293.43959492703186,290.60087646817425,145.91824447713995,145.44167693033324,151.36720832038404,151.3040261880623,147.92985165792746,147.04673959001977,155.50046972066747,155.8008322081764,34771.98659004579,12067.4703056392
112,35.0,48.20306529654268,169.84681516215588,299.1299700237491,293.71896833585436,293.64997903839145,290.8082681871252,146.01612590873154,145.53934276949823,151.46964918898325,151.40657371015874,148.02992481888762,147.14628024530435,155.60675620965338,155.907508744238,34779.952267155706,12065.532443718366
113,35.0,48.2133435870035,169.95845531340328,299.33893649841076,293.92310851103133,293.85331446218225,291.008711512613,146.11072933323965,145.63373782745347,151.56865923476,151.50568683479557,148.12664651397048,147.24248728236435,155.70948298461374,156.01061249331522,34787.65358611441,12063.66215424065
114,35.0,48.223270821185686,170.06634712760305,299.5408926117852,294.12040008491937,294.0498282570224,291.2024301417625,146.20215542979244,145.72496254114208,151.66434425866993,151.60147148273725,148.22011988437566,147.335463244211,155.80876016646837,156.11025401448595,34795.09021950294,12061.847984681297
115,35.0,48.23285026980498,170.17060773996135,299.73606483026236,294.3110641023018,294.23974056368075,291.38964096651387,146.29050219544885,145.8131146735552,151.75680720793457,151.69403071699858,148.31044530671392,147.42530792931584,155.90469487761342,156.2065408536189,34802.262543205135,12060.079558691428
116,35.0,48.242085983377486,170.27135124916126,299.92467291932536,294.4953150887677,294.4232650340309,291.57055449880124,146.37586523218584,145.89828960044704,151.84614846878196,151.7834650357199,148.39772068276014,147.51211868069151,155.997391539515,156.2995778414594,34809.17180992946,12058.347737122493
117,35.0,48.25098292757038,170.36868898062272,300.10693032962786,294.67336143069883,294.6006092100231,291.74537524587464,146.45833798865962,145.98058055183324,151.93246611376867,151.8698726196192,148.4820416838875,147.59599062967675,156.0869521247212,156.3894673461173,34815.82028130775,12056.64473804657
118,35.0,48.25954707590917,170.4627297028322,300.28304453202327,294.84540570441277,294.77197485184547,291.9143020349341,146.53801195575684,146.0600788072879,152.01585610270553,151.95334953304354,148.56350194920236,147.67701689344344,156.17347636232077,156.47630947898537,34822.21131745963,12054.96421464707
119,35.0,48.26778545996638,170.55357979701003,300.4532173019552,295.0116449548642,294.93755821567726,292.0775282874738,146.6149768161804,146.13687384528387,152.09641243743735,152.0339898788703,148.64219323762674,147.7552887264724,156.25706189710408,156.56020225434443,34828.34942414359,12053.30129108749
120,35.0,48.275706178317684,170.64134338154093,300.617644954764,295.1722709254534,295.0975502825798,292.2352422448785,146.68932054947115,146.2110534479769,152.17422727188514,152.11188590866678,148.7182055353333,147.83089562740227,156.33780440383936,156.64124170406924,34834.24025877733,12051.652557627442
121,35.0,48.28331836661223,170.7261223936486,300.7765185345228,295.32747024154816,295.252136941133,292.3876271478753,146.7611294949242,146.28270376389264,152.249390979814,152.1871280905717,148.79162712099404,147.90392540371116,156.41579765913295,156.7195219499038,34839.890597670805,12050.016027316962
122,35.0,48.29063213204229,170.80801663172866,300.93002395993886,295.4774245512495,295.4014991273445,292.5348613733656,146.83048837579233,146.35190933190842,152.32199218372605,152.25980513829762,148.86254459223767,147.97446419762687,156.49113357427737,156.79513523671045,34845.30826775355,12048.39105753823
123,35.0,48.29765845629124,170.88712376254503,301.0783421316488,295.6223106277227,295.54581292615273,292.6771185329534,146.8974802889607,146.4187530707134,152.3921177490671,152.33000400544387,148.9310428575031,148.04259647745056,156.5639021932805,156.86817193088692,34850.502046872294,12046.778240459038
124,35.0,48.30440907167732,170.963539298128,301.2216490058585,295.7623004380404,295.68524963947056,292.81456753811443,146.96218666491012,146.48331623856495,152.4598527485701,152.3978098499423,148.99720509810808,148.1084049991142,156.6341916609036,156.93872048877893,34855.48153737322,12045.17926710083
125,35.0,48.31089631568238,171.03735654768045,301.3601156397507,295.89756118395303,295.8199758261824,292.94737263741456,147.02468720325618,146.54567836862753,152.52528040202787,152.463305973929,149.06111270582363,148.17197074326032,156.70208816600447,157.0068674003856,34860.25701815504,12043.596770196367
126,35.0,48.317132969356884,171.10866655009622,301.4939082143696,296.02825532029294,295.9501533198008,293.0756934314815,147.0850597894494,146.60591718547934,152.58848199708459,152.52657374463163,149.1228452015407,148.23337283343093,156.76767586578012,157.07269711395207,34864.83928068132,12042.03415131494
127,35.0,48.32313208522611,171.17755799282594,301.6231880408248,296.15454055684654,296.0759392296172,293.1996848715597,147.14338039835263,146.66410850850278,152.64953679676753,152.58769250199364,149.18248014074857,148.29268844108407,156.83103679663364,157.1362919471747,34869.23945457411,12040.495397866685
128,35.0,48.328906810292494,171.24411712278985,301.7481115556144,296.27656984949226,296.19748593114116,293.31949724744203,147.19972299037798,146.7203261478406,152.708521939446,152.64673945872246,149.24009301150892,148.34999268312154,156.89225077735668,157.19773199071054,34873.46882838136,12038.984895568612
129,35.0,48.33447020954657,171.30842765485306,301.8688303106825,296.3944913862121,296.3149410514377,293.4352761703821,147.25415940568152,146.77464179841607,152.76551233671964,152.70378959826442,149.29575713042618,148.40535851742774,156.95139531013328,157.25709500949694,34877.53867092777,12037.507241772239
130,35.0,48.339835095076275,171.37057068305123,301.9854909634915,296.50844857325427,296.42844745463805,293.5471625562625,147.30675926158688,146.82712493718762,152.82058057441213,152.75891557588176,149.3495435417871,148.45885664159246,157.0085454845445,157.31445634706185,34881.46005833635,12036.067064730909
131,35.0,48.34501386541885,171.430624599307,302.0982352719431,296.618580026275,296.53814323245115,293.6552926138418,147.35758985796232,146.87784272836294,152.8737968213984,152.8121876275607,149.40152092459653,148.5105553995436,157.06377388930576,157.36988883755626,34885.24371136265,12034.668853439638
132,35.0,48.5,173.168,305.355,299.8,299.707,296.779,148.829,148.346,154.414,154.354,150.906,150.007,158.662,158.974,35000.0,12000.0
133,35.0,48.50042560389274,173.1580671697316,305.3522431957611,299.8073896418766,299.69766915797305,296.77325414283763,148.8314295203864,148.34758408892122,154.40546467988912,154.3571769995411,150.89659026587836,150.00158095730498,158.65313232038775,158.98370209786847,35000.97627007854,12000.976270078547
134,35.0,48.50475095060336,173.16492063808886,305.359939727953,299.8050188818461,299.7149950901133,296.7766048492765,148.838992511027,148.34417026318593,154.412539456289,154.34708350668927,150.91264269870027,150.00421339517456,158.67171073066768,158.98377251361347,35004.30378732745,12004.303787327448
135,35.0,48.49557907411266,173.16519916647823,305.34826921495494,299.8022294890329,299.7074082101882,296.76950253419255,148.82032120927005,148.34500003206148,154.41027361532232,154.36182673740436,150.90429400268417,150.0115530599586,158.67000170409858,158.98286435093164,35002.055267521435,12002.055267521433
136,35.0,48.490508902422846,173.17216000392463,305.3583816409336,299.8063507995077,299.70220601997994,296.78475946064435,148.82423853284337,148.3525556903593,154.42314548925768,154.35648107449722,150.90344964377923,149.9992533560944,158.66068572528755,158.96491378776247,35000.89766365994,12000.897663659938
137,35.0,48.507660920619536,173.1685707577029,305.35834896990343,299.8018406036543,299.7058330792571,296.7692479163962,148.83343935610674,148.3463620867513,154.41024229862177,154.35254763391882,150.89822835406574,150.0091554130013,158.66300229387895,158.97711089022332,34998.47309598678,11998.473095986777
138,35.0,48.5025458403,173.17573270959178,305.35378360892656,299.8000464493062,299.70595349649057,296.77084347852184,148.82665275160423,148.350491635112,154.41300187738696,154.3461571508141,150.9083948167426,150.01331498923545,158.66737476632207,158.96571991938836,35002.91788226133,12002.917882261334
139,35.0,48.50318824188019,173.16098900363363,305.3518580805914,299.7915434221649,299.6980009854952,296.7700928614814,148.81903379504178,148.35582753050463,154.41244922154885,154.361264774205,150.8988948894502,150.01662538765206,158.66294071188946,158.98164025147787,34998.75174422526,11998.751744225254
140,35.0,48.496963361189145,173.17181775972628,305.35462108934325,299.80816660006997,299.70920520333516,296.78669237164286,148.8258885243903,148.35089293309457,154.41223571402514,154.34426054944126,150.9144882970078,149.99827489682644,158.65492341552832,158.97159626834934,35007.83546001564,12007.835460015642
141,35.0,48.4944971188161,173.16907148887879,305.3612915448948,299.7981724291574,299.7141299229551,296.7760377109268,148.83011425860784,148.34326904590313,154.42274677261904,154.34998159215073,150.91266914542663,150.01299919496722,158.65272959412357,158.97228144383743,35009.27325521002,12009.27325521002
142,35.0,48.49596169995609,173.16436158796716,305.35566043387576,299.8075683726573,299.7160991276022,296.7859498748793,148.82343017500602,148.33762833196656,154.41286984771446,154.35560267052088,150.9059406455436,149.9989389711055,158.65336878281866,158.9677820653868,34997.66883037652,11997.668830376515
143,35.0,48.495833196618264,173.15930644231312,305.35606301246435,299.80066564052095,299.7032500399578,296.78366306623667,148.821770113396,148.34905838422608,154.4136965081217,154.34952850486226,150.9072455416696,150.00501735495365,158.66261752866703,158.97981823126867,35005.83450076165,12005.834500761654
144,35.0,48.50994108105744,173.17141764068194,305.34850425960985,299.8001343522669,299.7069455333395,296.7791573897435,148.81908246802843,148.34028923352096,154.4214384570666,154.35125158350365,150.91015521157075,150.01024315337983,158.65746681838058,158.97860856404066,35000.57789839506,12000.577898395059
145,35.0,48.50909434596774,173.16644331935325,305.3475221839176,299.80710111269985,299.69776262317083,296.7879287345808,148.82467726443673,148.33637390408393,154.40740219742284,154.34649991478662,150.90836254557124,150.01631171818474,158.6551177564948,158.98327804876791,35001.36089122188,12001.360891221879
146,35.0,48.493257952979306,173.1678649391862,305.34889102426354,299.80735473122826,299.7092943601369,296.7726666706355,148.83888355668802,148.34505972704306,154.40770817232823,154.35239608661934,150.8965236304334,150.00661800117908,158.6560813458274,158.96530850410764,35008.511932765854,12008.511932765854
